DetectorAimsunID,DetectorFieldID,Time(sec),flow(vph),occupancy(%)
4656,608214,9600,0,0.0000
4659,608217,9600,60,0.7699
4660,608223,9600,0,0.0000
4662,608203,9600,192,1.8678
4663,608224,9600,72,12.1810
4664,608212,9600,144,30.1653
4665,608204,9600,132,1.2865
4666,608213,9600,12,14.2486
4669,608201,9600,180,2.0571
7633532,608230,9600,240,34.0024
7674949,608222,9600,0,0.0000
7674950,608221,9600,0,0.0000
7674955,608202,9600,120,30.8386
7674956,608206,9600,0,0.0000
7674957,608209,9600,408,55.5006
7678624,608205,9600,228,2.5838
7678625,608219,9600,72,0.8823
7678626,608207,9600,60,0.6082
7678627,608208,9600,84,0.8192
4656,608214,9900,0,0.0000
4659,608217,9900,96,1.2006
4660,608223,9900,36,6.8318
4662,608203,9900,156,1.6072
4663,608224,9900,60,26.4565
4664,608212,9900,204,42.4167
4665,608204,9900,156,1.6247
4666,608213,9900,12,0.9421
4669,608201,9900,240,2.9687
7633532,608230,9900,192,24.8561
7674949,608222,9900,0,0.0000
7674950,608221,9900,12,0.1484
7674955,608202,9900,228,36.9497
7674956,608206,9900,0,0.0000
7674957,608209,9900,528,65.0430
7678624,608205,9900,312,3.6924
7678625,608219,9900,120,1.7507
7678626,608207,9900,48,0.5512
7678627,608208,9900,108,1.0077
4656,608214,10200,0,0.0000
4659,608217,10200,156,1.7043
4660,608223,10200,36,8.8655
4662,608203,10200,228,2.4704
4663,608224,10200,12,11.3620
4664,608212,10200,168,39.3631
4665,608204,10200,108,1.0739
4666,608213,10200,24,6.5596
4669,608201,10200,276,3.3768
7633532,608230,10200,288,33.3902
7674949,608222,10200,0,0.0000
7674950,608221,10200,0,0.0414
7674955,608202,10200,264,42.4715
7674956,608206,10200,0,0.0000
7674957,608209,10200,504,66.6892
7678624,608205,10200,228,2.8317
7678625,608219,10200,108,1.3122
7678626,608207,10200,96,0.8893
7678627,608208,10200,72,0.7197
4656,608214,10500,0,0.0000
4659,608217,10500,60,0.6802
4660,608223,10500,36,8.8777
4662,608203,10500,228,2.2623
4663,608224,10500,0,0.0946
4664,608212,10500,132,22.0188
4665,608204,10500,84,0.8867
4666,608213,10500,0,9.3759
4669,608201,10500,240,2.7578
7633532,608230,10500,252,32.1332
7674949,608222,10500,0,0.0000
7674950,608221,10500,0,0.0000
